OBJECTID,TEA,SLN,SCHOOLNAME,LEVEL,ADDRESS,CITY,ZIP,PHONE,WEBSITE,POINT_X,POINT_Y,MasterID,Feeder,HIGH_SLN,dem_totp,dem_popwh,dem_popbl,dem_popas,dem_pophi,dem_popm,dem_popf,dem_thh,dem_popse,dem_popch,dem_totp_sd,dem_popwh_sd,dem_popbl_sd,dem_popas_sd,dem_pophi_sd,dem_popm_sd,dem_popf_sd,dem_thh_sd,dem_popse_sd,dem_popch_sd,dem_perwh_sd,dem_perbl_sd,dem_peras_sd,dem_perhi_sd,dem_perm_sd,dem_perf_sd,dem_perse_sd,dem_perch_sd,comm_bbp,comm_bvp,comm_cctrcap,comm_incarpct,comm_juvcrimecap,comm_libcap,comm_ltbvp,comm_ltrvp,comm_ocb,comm_ocbp,comm_parkcap,comm_rcb,comm_rcbp,comm_rvp,comm_u18bbp,comm_evrate,comm_bbp_sd,comm_bvp_sd,comm_cctrcap_sd,comm_incarpct_sd,comm_juvcrimecap_sd,comm_libcap_sd,comm_ltbvp_sd,comm_ltrvp_sd,comm_ocb_sd,comm_ocbp_sd,comm_parkcap_sd,comm_rcb_sd,comm_rcbp_sd,comm_rvp_sd,comm_u18bbp_sd,comm_evrate_sd,econ_cpr,econ_fincap,econ_medinc,econ_paydaycap,econ_pctlwjobs,econ_pctmwjobs,econ_totjobs,econ_pr,econ_pyr,econ_ur,econ_cpr_sd,econ_fincap_sd,econ_medinc_sd,econ_paydaycap_sd,econ_pctlwjobs_sd,econ_pctmwjobs_sd,econ_totjobs_sd,econ_pr_sd,econ_pyr_sd,econ_ur_sd,edu_oostkids,edu_perbach,edu_perearlyed,edu_qeckids,edu_oostkids_sd,edu_perbach_sd,edu_perearlyed_sd,edu_qeckids_sd,fam_affcckids,fam_lcckids,fam_tphh,fam_tphhpct,fam_affcckids_sd,fam_lcckids_sd,fam_tphh_sd,fam_tphhpct_sd,hel_bphigh,hel_castthma,hel_checkup,hel_fruitsveggies,hel_le,hel_mhlth,hel_obesity,hel_perpri,hel_perpub,hel_prtopu,hel_pharmacap,hel_phlth,hel_sleep,hel_stroke,hel_perins,hel_perunin,hel_clincap,hel_groccap,hel_bphigh_sd,hel_castthma_sd,hel_checkup_sd,hel_fruitsveggies_sd,hel_le_sd,hel_mhlth_sd,hel_obesity_sd,hel_perpri_sd,hel_perpub_sd,hel_prtopu_sd,hel_pharmacap_sd,hel_phlth_sd,hel_sleep_sd,hel_stroke_sd,hel_perins_sd,hel_perunin_sd,hel_clincap_sd,hel_groccap_sd,hi_gen,ci_index,eci_index,edi_index,fi_index,hi_index,cri_index,ci_weight,eci_weight,edi_weight,fi_weight,hi_weight,cri_weight,ci_weight_quintile,eci_weight_quintile,edi_weight_quintile,fi_weight_quintile,hi_weight_quintile,cri_weight_quintile
119,8,8,Kimball High School,High,3606 S. Westmoreland Rd.,Dallas,75233,9725022100,http://www.dallasisd.org/kimball,-96.87639925,32.69824194,'057905008,Kimball,8,51666,30837,15816,220,31339,24848,26793,16378,5354,15586,2,2,3,1,2,2,2,2,2,2,2,2,1,3,1,3,2,3,0.667747617292395,0.110730521267,0.389855956283236,0.00545701409579431,225.369652861174,0.194927978141618,0.10556490872,0.0183049272608,1917.3476301112,0.253247969564195,0.14678210563466,4542.648221248,0.51515218159651,0.0193657638974,0.676274234330198,273.191561365478,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,0,0.320449358475978,1.36449584699133,24660.3300235,1.16956786884971,0.210082025961615,0.41602293541451,12557,0.237030568202883,0.38249625980029,0.0751660651866546,2,2,1,2,3,3,1,2,0,1,974.242524223624,0.0781411130700908,0.549704459967759,0,2,1,4,0,7.08774323178562,9.0207641131817,2767.22922022,0.504800744829118,1,1,1,1,3618.50201185111,1000.47912846744,6693.80237502388,348.413841475,77.3114279679,1634.1102803575,3891.05366618401,0.428510340538019,0.342170735499922,1.2523290161327,2.1442077595578,1591.30314318318,3698.86969425882,391.872375702694,0.735461048048515,0.264208521225315,0.389855956283236,0.779711912566472,2,1,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,24,57,30,64,69,25,40,57,30,64,69,25,37,2,1,3,3,1,1
120,5,5,Molina High School,High,2355 Duncanville Rd.,Dallas,75211,9725021000,http://www.dallasisd.org/molina,-96.91036404,32.72269835,'057905005,Molina,5,45491,35441,5693,440,36657,22309,23167,12482,3731,14192,1,2,1,1,3,1,1,1,1,2,3,1,2,4,2,2,1,3,0.618115166010684,0.0807498453146,0.221872086067599,0.00571455004923107,178.05377813669,0.221872086067599,0.0711113837972,0.014710814343,1710.045641548,0.270793194329776,0.103787381850738,2774.8048861754,0.449276059411753,0.0160770124465,0.604937574794322,94.2956365787297,1,3,1,2,3,2,4,3,3,1,2,3,2,3,1,4,0.299568304226419,0.665616258202798,22817.9662881,0,0.168103048836994,0.422852376980817,10791,0.217926546632991,0.169118507033551,0.059504444968639,2,1,1,4,4,4,1,2,4,2,431.287331730435,0.0445719158172164,0.384105960264901,0,0,0,2,0,2.12456813660313,4.24913627320626,2786.40984943,0.577701673070243,0,0,1,1,3177.82332802495,940.705896502117,6329.15997006703,357.734360164,77.3118800564,1720.41815476205,3784.84480211896,0.404819702520192,0.3245575318886,1.24729720541239,0.665616258202798,1613.99504754133,3608.38238966095,322.336256332889,0.701880213620515,0.297921172264642,0.221872086067599,0.887488344270397,2,2,2,2,2,1,2,2,2,2,0,2,2,2,1,3,1,2,32,66,42,58,45,30,44,66,42,58,45,30,42,3,2,2,2,1,2
121,60,60,Storey Middle School,Middle,3000 Maryland Ave.,Dallas,75216,9729258700,http://www.dallasisd.org/storey,-96.81208413,32.70855602,'057905060,SOC,16,69236,34655,30147,481,35038,33326,35916,21657,7983,21068,3,2,4,1,3,3,4,2,4,4,0,4,1,2,1,3,3,3,0.622262721599548,0.130128571564,0.587146954590461,0.0102718540719622,304.979563124774,0.146786738647615,0.118354264048,0.0354970692571,2952.9947681912,0.276184879822266,0.0787621493354582,5911.998958037,0.538733866939119,0.041386302074,0.696759270930006,169.758863245967,1,1,2,1,2,1,1,1,1,1,1,1,0,1,2,2,0.404820384135238,1.46786738647615,19780.4399113,1.76144086377138,0.345575959933222,0.370246707475422,5391,0.31021718748638,0.471610487309967,0.100719786418802,1,2,1,2,0,2,1,0,0,0,1424.03198335336,0.0657959952418715,0.455555555555556,2.88071203645318,2,1,2,4,15.3637975277503,17.2842722187191,3457.1773837,0.512994702893251,2,1,1,1,4381.47999661466,1105.29901413485,7033.32578252104,298.873492928,73.048871497,1781.06845112049,4342.13663408786,0.314070169849843,0.450022443926384,0.6978989027961,1.61465412512377,1880.82965107744,3991.35352825206,581.964883211203,0.731324481255702,0.268762398459333,0.29357347729523,1.02750717053331,0,0,4,0,0,1,0,0,4,0,1,0,4,4,2,2,1,2,10,44,8,77,89,9,35,44,8,77,89,9,23,2,0,3,4,0,1
122,44,44,Cary Middle School,Middle,3978 Killion Dr.,Dallas,75229,9725027600,http://www.dallasisd.org/cary,-96.84671465,32.88185027,'057905044,Jefferson,7,55819,50668,1445,890,23404,29333,26478,19664,5869,14371,2,3,0,2,2,2,2,2,2,2,4,0,2,2,4,0,2,2,0.764878550018765,0.0725763488803,0.358993076060364,0.00188064629183159,157.67282431945,0.179496538030182,0.0696007268445,0.0118886553415,2977.258174063,0.265441046844745,0.0405683341095816,3620.5046546992,0.428428910889349,0.0159199844344,0.748814294737271,88.7610380559249,3,4,1,4,3,1,4,3,1,2,1,3,3,3,3,4,0.229505004930005,0.897482690150909,57782.0933106,1.25647576621127,0.283201669399314,0.367491429423163,13418,0.135196299274902,0.297701076146424,0.0412704335355858,4,1,4,2,1,2,1,4,2,3,734.542473037417,0.223586755255419,0.464561403508772,0,1,3,2,0,2.8009245873686,9.80323605579011,5205.88437667,0.77282755566643,1,1,2,2,2980.43385210997,844.348809871745,6379.96852094384,485.385788132,81.9660934778,1425.52943166629,3259.71582499086,0.509764225311739,0.241221155224308,2.11326500297089,1.61546884227164,1328.28392831828,3220.88280385328,260.759142538609,0.692883760928766,0.306919162964025,0.179496538030182,0.897482690150909,3,3,2,4,4,2,3,2,0,3,1,3,1,1,1,3,1,2,42,74,41,64,93,39,50,74,41,64,93,39,52,3,2,3,4,1,2
123,54,54,Marsh Preparatory Academy Middle School,Middle,3838 Crown Shore Dr.,Dallas,75244,9725026600,http://www.dallasisd.org/marsh,-96.8501018,32.91133344,'057905054,White,21,45676,36199,2479,2328,12839,22770,22889,18341,6758,9343,1,2,0,3,0,1,1,2,3,0,3,0,4,0,2,2,4,0,0.90161738616368,0.109548898501,0.878350739553494,0.001255162281444,79.9610818161611,0.219587684888374,0.0948580296914,0.00640251939272,2831.943816636,0.242054553647452,0.0272229529065129,2344.767444908,0.352842467747069,0.0103993548191,0.909321916742696,108.805697862189,4,2,3,4,4,2,2,4,1,3,0,4,4,4,4,3,0.0638371932405449,2.41546453377211,52471.9233769,0.878350739553494,0.225499104338119,0.336067914535684,38519,0.0519558202908119,0.164234396323984,0.0317814433827418,4,2,4,3,2,1,2,4,4,4,883.828347333627,0.328516348401591,0.49034749034749,0,1,4,3,0,2.15305322127558,19.3774789914803,3957.10943072,0.795808337137812,0,1,1,2,2136.80003488295,528.344476039091,4628.56269954449,483.148671706,81.5138639175,693.668070782957,1840.22362258409,0.738624663176112,0.204372686047276,3.6141065494694,2.41546453377211,707.336848920034,1916.94419760559,181.980973300189,0.856507547045808,0.143120029793853,0.439175369776747,0.878350739553494,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,2,2,81,100,84,73,81,90,93,100,84,73,81,90,94,4,4,3,4,4,4
124,56,56,Walker Middle School,Middle,12532 Nuestra Dr.,Dallas,75230,9725026100,http://www.dallasisd.org/walker,-96.80988923,32.91939283,'057905056,White,21,53500,30515,6700,3031,15663,26134,27377,24078,7194,11598,2,1,1,4,1,2,2,3,3,1,1,1,4,0,2,2,4,0,0.853436598147301,0.126942625839,0.375213800757085,0.00180920799914627,117.048645121798,0.187606900378542,0.110428142643,0.00645013552339,2311.459101429,0.24397636233136,0.0554935510007936,5706.4676155742,0.390866227093628,0.00949527968158,0.836908875603307,158.527830819868,4,1,2,4,4,1,2,4,2,3,1,2,4,4,4,2,0.17279023642221,5.62820701135627,62866.0578351,1.50085520302834,0.185671108668773,0.279010395200806,87348,0.0940614240282815,0.163779512942455,0.0322918689274199,4,4,4,2,4,0,4,4,4,4,1409.32721097261,0.328251217033114,0.451973194341028,0,2,4,2,0,3.45000541241765,16.3875257089839,3733.27147349,0.607834261422209,1,1,1,1,2744.28019188447,788.44821359063,6420.94636688268,505.026028816,81.7278923665,1095.67090132938,2729.61931607624,0.680362639837826,0.212103010736542,3.20769911504425,2.25128280454251,950.297967135016,2931.33114956854,220.690508713516,0.816146107065095,0.183760042045199,0,0.938034501892711,4,4,2,4,4,4,4,4,0,4,2,4,0,0,4,0,0,2,52,87,81,69,76,61,73,87,81,69,76,61,75,4,4,3,3,3,3
125,83,83,Tasby Middle School,Middle,7001 Fair Oaks Ave.,Dallas,75231,9725021900,http://www.dallasisd.org/tasby,-96.75994386,32.87248414,'057905083,Conrad,28,82994,56751,13512,6489,17819,41248,41747,38366,10212,17028,4,4,2,4,1,4,4,4,4,2,2,1,4,0,2,2,3,0,0.835242958574121,0.118461492498,0.244359335932896,0.00269986792623315,149.297330768075,0.244359335932896,0.08905496308,0.00757713688099,2875.302823452,0.245973215794458,0.167409850199398,11829.498331896,0.443415340791695,0.0101027580991,0.827397456738907,179.359752574746,4,2,1,3,3,2,3,4,1,3,2,0,3,4,4,2,0.27242875427329,3.17667136712765,49735.3067266,2.07705435542962,0.250199112527022,0.302927360499325,61523,0.168332592015058,0.209960927665486,0.0433129857016555,3,3,4,1,2,0,4,3,3,3,1683.66995795097,0.327749275817541,0.450134770889488,0.592632860947192,3,4,2,2,4.74106288757754,13.6305558017854,6015.62291321,0.693709201203858,1,1,2,1,2765.5702740386,809.601430117635,6195.27745227502,430.8877104,80.3813558141,1217.71560170223,2862.44345793458,0.644755193868022,0.25704340654676,2.50835142021327,5.98680373035596,1055.00983348127,3022.50708957365,244.347929906196,0.826034225558803,0.174002158805623,0.977437343731586,1.46615601559738,4,3,2,4,4,4,4,4,0,4,4,4,0,0,4,0,3,4,50,74,50,79,97,55,62,74,50,79,97,55,65,3,2,3,4,2,3
126,46,46,Young Men's Leadership Academy at Fred F. Florence Middle School,Middle,1625 N. Masters Dr.,Dallas,75217,9727496000,http://www.dallasisd.org/florence,-96.64930405,32.74148981,'057905046,Samuell,14,65520,45899,16039,212,43722,31283,34228,17798,4009,23389,3,3,3,1,4,2,3,2,1,4,2,2,1,4,0,4,0,4,0.666710070554567,0.114931734603,0.153401847775402,0.00583721347657698,214.531063691855,0.153401847775402,0.112439514096,0.0186410553242,3581.592073532,0.32826659478731,0.0367816358319457,3624.6099345714,0.525815121236004,0.0211472632222,0.6704705080394,160.074828153632,2,2,1,2,2,1,2,2,0,0,1,3,0,2,2,2,0.34882462295369,0.613607391101608,22352.5001892,1.22721478220322,0.271936459909228,0.410930408472012,5288,0.26451025820761,0.307165753444228,0.0503823715546973,2,1,1,2,1,3,1,1,2,2,494.412404501276,0.0399393904740122,0.27626303127506,0,0,0,0,0,5.20434110001343,5.63803619168122,5066.23719083,0.609708626793866,1,0,2,1,3416.78455897227,998.663658332514,6260.55485319038,336.443518351,74.8014515853,1762.01729728443,3918.32844942268,0.34993894993895,0.378021978021978,0.925710594315245,1.38061662997862,1656.84091621926,3666.08426473198,371.112085004883,0.701190476190476,0.298443223443223,0.306803695550804,0.76700923887701,2,2,2,1,1,1,1,1,3,1,1,1,2,2,1,3,1,1,27,58,26,44,80,23,41,58,26,44,80,23,34,2,1,2,3,1,1
127,45,45,Comstock Middle School,Middle,7044 Hodde St.,Dallas,75217,9727941300,http://www.dallasisd.org/comstock,-96.70212108,32.72105048,'057905045,Spruce,17,40885,28186,10588,47,28134,19599,21298,11185,3333,14068,1,1,2,1,2,1,1,0,0,2,2,2,1,4,1,3,1,4,0.52665892833952,0.105461087848,0.734819848021692,0.0105752912522533,304.045669773234,0.244939949340564,0.102733874059,0.0232845097458,1481.61493011552,0.241282945400729,0.352079570426476,2652.7030294992,0.526417253998357,0.0240471292962,0.521756906272462,127.246303682423,0,2,2,1,2,2,2,2,4,3,4,3,0,2,0,3,0.441724221652098,0.734819848021692,20461.2945265,1.95951959472451,0.267796610169492,0.36997578692494,4130,0.304061697537755,0.0558114616909637,0.0395323967591086,0,1,1,1,1,2,1,0,4,3,848.733426769212,0.0295579860797252,0.301679212507238,1.42884415281012,1,0,0,3,7.14422076405061,7.85864284045567,2712.5940796,0.583352475139311,1,1,1,1,3609.16378831954,1038.60698417944,6538.68081809764,292.739504241,75.3580273317,1850.58301132665,4105.48482557506,0.286706616118381,0.398752598752599,0.719008771391768,0.734819848021692,1774.63008307819,3852.14642370063,416.557506829881,0.666014430720313,0.333887733887734,0,1.22469974670282,2,1,2,0,2,0,1,0,3,0,0,0,3,2,0,4,0,3,20,50,35,47,67,15,37,50,35,47,67,15,29,2,1,2,3,0,1
128,52,52,Piedmont Global Academy Middle School,Middle,7625 Hume Dr.,Dallas,75227,9727494100,http://www.dallasisd.org/hood,-96.69113835,32.75845838,'057905052,Samuell,14,59418,43769,12416,258,41902,29489,29933,16912,4726,19746,2,2,2,1,4,2,2,2,2,4,3,2,1,4,2,2,1,4,0.590184393801174,0.0991787572569,0.339270160257346,0.00801337606798307,216.126838517284,0.339270160257346,0.0935274604968,0.0178665192767,2846.9773257838,0.285578157794984,0.324570927456903,3605.9709806032,0.518735175661126,0.0210828168296,0.579103932332531,144.613905809694,0,2,1,2,2,3,2,2,1,0,4,3,0,2,0,2,0.375485471347319,0.678540320514693,22933.252049,1.35708064102939,0.237978200470186,0.412160718102159,9358,0.263631065617722,0.246096549632915,0.042848787641296,1,1,1,2,2,3,1,1,2,3,767.247551457557,0.0466250190461679,0.232568027210884,1.02027599927867,1,0,0,2,9.182483993508,11.2230359920653,4453.3223277,0.647593675659253,1,1,1,1,3516.13307602939,997.885197584913,6544.4671140758,326.629518596,75.2328789773,1739.70836776902,3970.20418310769,0.354686811883871,0.35077407771266,1.0111545704766,1.86598588141541,1665.8431863497,3788.53420369528,381.106781447495,0.681611843219621,0.318167959619228,0.169635080128673,1.35708064102939,2,2,2,1,1,1,1,1,2,1,2,1,3,2,0,4,1,3,24,55,34,41,82,22,42,55,34,41,82,22,34,2,1,2,4,1,1
129,352,352,Young Women's STEAM Academy at Balch Springs Middle School,Middle,710 Cheyenne Rd.,Balch Spr,75180,9728925800,http://www.dallasisd.org/balchsprings,-96.63837618,32.72563844,'057905352,Spruce,17,53099,37723,12249,253,35029,25559,27533,14047,3041,18769,2,2,2,1,3,2,2,1,0,3,2,2,1,3,1,3,0,4,0.712549219235008,0.107227966825,0,0.00647083793964664,162.699496278995,0.189102965590992,0.106066755107,0.0184525838835,2888.92946639612,0.324674242228837,0.0574497618310115,2620.0000081031,0.508737023716009,0.0202263973729,0.727571766457337,145.987489436246,2,2,0,2,3,1,2,2,1,0,1,3,1,2,2,2,0.344188260562088,0.189102965590992,22527.422507,0.756411862363967,0.24694589877836,0.426410703897615,6876,0.265569535895163,0.218708707310266,0.0513027357664455,2,0,1,3,2,4,1,1,3,2,327.362797676963,0.0310271661623013,0.34958932238193,0,0,0,1,0,4.85381413359582,5.39312681510647,4007.32825085,0.613481669297872,1,0,1,1,3095.04113305915,937.386099062455,5781.51974445292,336.357718979,74.2565333899,1673.8444284893,3623.33023191819,0.337872965641953,0.37419002411091,0.902944877926,1.89102965590992,1541.643786959,3423.37389312168,332.398300038999,0.686577004219409,0.313196955997589,0.378205931181984,0.378205931181984,2,2,0,1,1,1,2,1,3,1,2,2,2,2,0,4,2,0,32,55,31,52,70,29,42,55,31,52,70,29,37,2,1,2,3,1,1
130,42,42,Atwell Middle School,Middle,1303 Reynoldston Lane,Dallas,75232,9727946400,http://www.dallasisd.org/atwellacademy,-96.84175451,32.67776538,'057905042,Carter,23,51820,17208,31423,485,15820,23735,28072,18021,7288,14852,2,0,4,1,1,2,2,2,3,2,0,4,1,0,0,4,4,2,0.620325001365664,0.103864978163,0.785552978073374,0.00840759424168121,292.816994276935,0.196388244518344,0.102840317334,0.0107869436415,2255.60356755619,0.271907897950924,0.0939414606907276,5442.0647172541,0.558793254911346,0.0116944953252,0.635424672842817,229.97063433098,1,2,2,2,2,2,2,3,2,1,1,2,0,3,1,1,0.445837283048486,1.17832946711006,23257.3174372,0.589164733555031,0.319223016309328,0.384277075316108,5457,0.299686394712353,0.350399323417772,0.0770972683929923,0,1,1,4,0,2,1,0,1,1,2135.48886688823,0.0969904979820129,0.454252577319588,0,4,1,2,0,16.9590920178545,20.3509104214253,1850.81215876,0.370334048096207,2,1,0,0,4374.79140445736,1124.25248567139,7300.3085598588,353.571793099,74.7495287896,1627.85277120112,4231.16350289902,0.414877982751286,0.426712302277913,0.972266279965559,1.17832946711006,1626.80674588238,3972.13691243131,506.472134588731,0.787659047840043,0.212302277913138,0.196388244518344,0.392776489036687,0,0,4,2,1,2,0,2,4,1,1,1,4,4,3,1,1,0,13,57,12,61,55,21,35,57,12,61,55,21,30,2,0,3,2,1,1
131,58,58,Spence Middle School,Middle,4001 Capitol Ave.,Dallas,75204,9729252300,http://www.dallasisd.org/spence,-96.78800049,32.80782539,'057905058,North Dallas,24,104373,82184,9882,5660,23963,54695,49675,57490,9386,12375,4,4,2,4,2,4,4,4,4,1,3,1,4,0,4,0,1,0,0.859188018472218,0.104599671706,0.481674897721611,0.0031388690081505,238.725774105119,0.192669959088644,0.093562216008,0.0137456572239,4240.914801765,0.254177664040206,0.038605208600537,14178.654501602,0.347409118249437,0.0198679237698,0.761742260175906,225.809192051891,4,2,2,3,2,2,2,3,0,2,1,0,4,2,3,1,0.312092386274252,7.12878848627984,54241.5754728,1.7340296317978,0.137902256311413,0.237210757965644,201302,0.145101667440542,0.115615572278177,0.0294737313391734,2,4,4,2,4,0,4,4,4,4,1750.53341840835,0.381093548188696,0.59988649262202,0.818388694908064,3,4,4,2,5.72872086435645,26.188438237058,3818.54690635,0.594243343368821,1,2,1,1,2184.59268532317,757.180314701376,5857.50488564744,446.630012996,79.7264425107,1100.01791920115,2626.93616503367,0.734384755025789,0.18017922833844,4.07585692201077,4.23873909995017,836.730798037483,2871.36943152899,167.837614039102,0.870381220404753,0.129465100419736,0.867014815898899,1.7340296317978,4,4,0,4,4,4,4,4,0,4,4,4,0,0,4,0,3,4,61,62,60,96,97,72,63,62,60,96,97,72,73,3,2,4,4,3,3
132,49,49,Greiner Middle School,Middle,501 S. Edgefield Ave.,Dallas,75208,9729257100,http://www.dallasisd.org/greineracademy,-96.84494799,32.74000383,'057905049,Sunset,18,84234,68505,8094,319,63539,44028,40183,26306,7668,24296,4,4,1,1,4,4,4,3,4,4,4,1,1,4,4,0,2,2,0.76215075169166,0.10148049605,0.238655237682229,0.00379983967148877,200.631160117104,0.238655237682229,0.0934032574898,0.0241617259602,3117.516620583,0.223758874277193,0.0822362547274679,5622.42831978261,0.453764350885561,0.0258703759541,0.772342652282434,102.7410798222,3,2,1,3,3,2,2,2,0,4,1,2,2,2,3,3,0.33170500256984,1.78991428261672,27086.5796202,2.74453523334563,0.265001997602877,0.426328405912905,25030,0.215875422103472,0.407208056562135,0.0733826774042146,2,2,2,0,2,4,2,2,0,1,1352.36154492006,0.124239310835375,0.46866576819407,0.833504804265061,2,2,3,2,8.75180044478314,12.5025720639759,5203.67419538,0.601862316359177,1,1,2,1,3251.9484879385,899.019664949286,6391.14358859638,357.231391004,76.3372300285,1588.6796968405,3703.91162257708,0.433793267515166,0.32869037706673,1.3197626026852,2.62520761450452,1558.44589283181,3503.85232220283,330.177567894899,0.734173902700131,0.26588557154752,0.596638094205572,1.90924190145783,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,32,62,33,75,81,34,45,62,33,75,81,34,45,3,1,3,4,1,2
133,163,163,Cedar Crest Elementary School,Elementary,2020 Mouser St.,Dallas,75203,9729257400,http://www.dallasisd.org/cedarcrest,-96.792955,32.73745713,'057905163,Roosevelt,13,39620,19752,17755,115,19002,20201,19413,13663,4409,10842,1,0,3,1,1,1,0,1,1,1,0,4,1,2,3,1,2,2,0.640477868044408,0.151658763233,0.759917720328205,0.0157754357689107,561.132580771002,0.253305906776068,0.150008645066,0.11915779732,1562.0435416622,0.270023060341989,0.315432426553425,3902.58266234325,0.49411268177866,0.125638038505,0.694677928150921,221.64266842906,1,0,2,0,0,2,0,0,4,1,4,2,1,0,2,1,0.439632839196699,1.51983544065641,21139.1714936,1.51983544065641,0.232986884434546,0.394209354120267,8082,0.303690737261153,0.56731819453947,0.10493788087393,0,2,1,2,2,3,1,0,0,0,1840.14156363957,0.0988748856995189,0.441468253968254,1.86816402399957,3,1,2,4,14.9453121919965,17.7475582279959,1671.88535422,0.46705206642155,2,1,0,1,4327.37960966223,1085.0200094046,6992.13478446094,288.566794192,71.1788542513,1746.25254602661,4327.36724369849,0.313895342963936,0.413551873926659,0.759022900763359,1.77314134743248,1837.4519676605,4007.07768692016,569.219828443875,0.706359228204869,0.293388221032428,1.01322362710427,0.759917720328205,0,0,4,0,0,1,0,0,4,1,1,0,4,4,1,3,3,1,11,34,12,76,65,9,23,34,12,76,65,9,20,1,0,3,3,0,0
134,178,178,Holland at Lisbon Elementary School,Elementary,4203 S. Lancaster Rd.,Dallas,75216,9727491900,http://www.dallasisd.org/holland,-96.79580466,32.69737532,'057905178,SOC,16,52861,18219,31329,192,19432,24543,28317,18176,7009,14972,2,0,4,1,1,2,2,2,3,2,0,4,1,1,0,4,4,2,0.502815968580016,0.108335654596,0.957803943367121,0.0128971991171134,441.38750490715,0.191560788673424,0.101144461232,0.0447883117458,2477.49465067303,0.285825201934481,0.137093629356555,5110.2319536304,0.536964662451891,0.0517568206078,0.56446303459329,208.705479259696,0,2,3,0,0,2,2,0,2,0,2,2,0,0,0,1,0.443962370341291,1.53248630938739,18912.9439365,1.14936473204055,0.334963954685891,0.370236869207003,3884,0.337351532711979,0.387476923400873,0.0958576656875191,0,2,0,2,0,2,1,0,0,0,2056.0090498922,0.0529844091146714,0.444984802431611,4.697148612678,4,1,2,4,22.8147218330074,20.8016581418597,2036.07058789,0.421021745424337,3,2,1,0,4815.90512516209,1179.41814039488,7324.3414707431,281.675216449,71.4311055056,1814.01888200986,4551.33982377416,0.302060974451515,0.472637477443252,0.63909653564826,1.72404709806082,1968.81845616105,4149.41128115894,669.063043778558,0.743033526450755,0.256757526830658,0.383121577346849,0.766243154693697,0,0,4,0,0,0,0,0,4,0,1,0,4,4,2,2,2,1,4,22,4,77,76,4,19,22,4,77,76,4,13,1,0,3,3,0,0
135,185,185,Miller Elementary School,Elementary,3111 Bonnie View Rd.,Dallas,75216,9725028700,http://www.dallasisd.org/miller,-96.78021798,32.71867851,'057905185,Roosevelt,13,37672,12101,23536,0,13206,17727,19936,13455,4771,10787,0,0,4,1,0,0,1,1,2,1,0,4,1,1,0,4,4,2,0.483276265028063,0.141273032773,1.06240450874264,0.02140204122064,693.130084586306,0.265601127185661,0.13681350741,0.140302507601,1722.96159253328,0.280828698883569,0.194972019928424,4057.5074890236,0.553062524108054,0.147756834341,0.536128289329291,308.628509789738,0,0,4,0,0,2,0,0,3,1,2,2,0,0,0,0,0.492815056785243,2.12480901748528,18435.534151,1.06240450874264,0.275332650972364,0.355168884339816,2931,0.363817931339059,0.424656018033961,0.0965500698040207,0,2,0,3,1,2,1,0,0,0,1577.810912205,0.0485255375201836,0.362292051756007,1.85624813200588,3,0,1,4,15.77810912205,13.9218609900441,1241.31718265,0.357013944783324,2,1,0,0,4957.66685562204,1199.51180701902,7343.45346591019,267.206558037,70.8591385669,1884.58363784232,4705.33053113701,0.269430877043958,0.484789764281164,0.555768493675738,1.3280056359283,2067.81779229245,4235.92227967366,713.719678216993,0.73139201528987,0.268183266086218,0,0.265601127185661,0,0,4,0,0,0,0,0,4,0,1,0,4,4,2,2,0,0,1,2,0,66,40,1,2,2,0,66,40,1,1,0,0,3,1,0,0
136,189,189,Oliver Elementary School,Elementary,4010 Idaho Ave.,Dallas,75216,9727493400,http://www.dallasisd.org/oliver,-96.81098205,32.6949231,'057905189,SOC,16,60468,26214,30423,443,26761,28410,32058,19457,7566,17803,2,1,4,1,2,2,3,2,4,3,0,4,1,2,0,4,3,2,0.586530823875297,0.0930440138925,0.505272803544472,0.0103631494229131,311.471352220989,0.168424267848157,0.0857262781893,0.0297853946742,2717.3390259207,0.282787364179725,0.0650958669108052,5323.0156976618,0.54015325364195,0.0352105489689,0.659097453808022,166.8242373036,0,3,2,1,2,1,3,2,1,0,1,2,0,1,2,2,0.425417802399629,1.34739414278526,20130.2244731,1.34739414278526,0.322768304914744,0.387963891675025,4985,0.320488173239994,0.426772225680265,0.0977557853338891,0,2,1,2,0,2,1,0,0,0,1751.31638959278,0.0633722387810246,0.421459642339294,3.97123897866843,3,1,2,4,21.5581544556286,22.1254743097241,2742.47527839,0.478503297332063,3,2,1,1,4510.61961399731,1126.50237139814,7153.08418264576,313.991449376,72.8536299503,1764.80541937038,4384.52639369239,0.329776464926401,0.454737051726713,0.725202539960587,1.68424267848157,1866.71251839211,4022.38504816726,596.043651593878,0.743540384009028,0.256243880582154,0.505272803544472,0.67369707139263,0,0,4,1,0,1,0,0,4,0,1,0,4,4,2,2,2,1,9,45,6,77,92,10,37,45,6,77,92,10,24,2,0,3,4,0,1
